"The number of entries per field is limited to 10 for this overview. If you want the whole information you can use the API or the ""Download selection"" menu on the Webpage."

ID,designation_header,strain_number_header,is_type_strain_header,species,"Multicellular complex forming ability"
19303,"Mx f414",,0,"Myxococcus fulvus",1
19304,"Mx f415",,0,"Myxococcus fulvus",1
19305,"Mx f410",,0,"Myxococcus fulvus",1
19306,"Mx f411",,0,"Myxococcus fulvus",1
19307,"Mx f409",,0,"Myxococcus fulvus",1
19312,"Mx f400",,0,"Myxococcus fulvus",1
19315,"Mx f404",,0,"Myxococcus fulvus",1
19318,"Mx f402",,0,"Myxococcus fulvus",1
19320,"Mx f401",,0,"Myxococcus fulvus",1
19321,"Mx f408",,0,"Myxococcus fulvus",1
19323,"Mx f407",,0,"Myxococcus fulvus",1
19326,"Mx f406",,0,"Myxococcus fulvus",1
19328,"Mx f405",,0,"Myxococcus fulvus",1
19504,"Mx f386",,0,"Myxococcus fulvus",1
19505,"Mx f387",,0,"Myxococcus fulvus",1
19506,"Mx f388",,0,"Myxococcus fulvus",1
19508,"Mx f389",,0,"Myxococcus fulvus",1
19509,"Mx f382",,0,"Myxococcus fulvus",1
19510,"Mx f383",,0,"Myxococcus fulvus",1
19511,"Mx f384",,0,"Myxococcus fulvus",1
19512,"Mx f385",,0,"Myxococcus fulvus",1
19513,"Mx f390",,0,"Myxococcus fulvus",1
19514,"Mx f392",,0,"Myxococcus fulvus",1
19515,"Mx f391",,0,"Myxococcus fulvus",1
19516,"Mx f378",,0,"Myxococcus fulvus",1
19517,"Mx f375",,0,"Myxococcus fulvus",1
19518,"Mx f376",,0,"Myxococcus fulvus",1
19519,"Mx f373",,0,"Myxococcus fulvus",1
19520,"Mx f374",,0,"Myxococcus fulvus",1
19521,"Mx f371",,0,"Myxococcus fulvus",1
19522,"Mx f372",,0,"Myxococcus fulvus",1
19523,"Mx f379",,0,"Myxococcus fulvus",1
19525,"Mx f381",,0,"Myxococcus fulvus",1
19526,"Mx f380",,0,"Myxococcus fulvus",1
19528,"Mx f395",,0,"Myxococcus fulvus",1
19529,"Mx f396",,0,"Myxococcus fulvus",1
19530,"Mx f393",,0,"Myxococcus fulvus",1
19531,"Mx f394",,0,"Myxococcus fulvus",1
19532,"Mx f399",,0,"Myxococcus fulvus",1
19534,"Mx f397",,0,"Myxococcus fulvus",1
19535,"Mx f398",,0,"Myxococcus fulvus",1
19543,"Mx f347",,0,"Myxococcus fulvus",1
19545,"Mx f346",,0,"Myxococcus fulvus",1
19548,"Mx f349",,0,"Myxococcus fulvus",1
19549,"Mx f348",,0,"Myxococcus fulvus",1
19551,"Mx f345",,0,"Myxococcus fulvus",1
19552,"Mx f341",,0,"Myxococcus fulvus",1
19558,"Mx f339",,0,"Myxococcus fulvus",1
19559,"Mx f337",,0,"Myxococcus fulvus",1
19561,"Mx f336",,0,"Myxococcus fulvus",1
19565,"Mx f334",,0,"Myxococcus fulvus",1
19567,"Mx f331",,0,"Myxococcus fulvus",1
19572,"Mx f369",,0,"Myxococcus fulvus",1
19573,"Mx f368",,0,"Myxococcus fulvus",1
19581,"Mx f361",,0,"Myxococcus fulvus",1
19582,"Mx f360",,0,"Myxococcus fulvus",1
19583,"Mx f363",,0,"Myxococcus fulvus",1
19584,"Mx f362",,0,"Myxococcus fulvus",1
19585,"Mx f365",,0,"Myxococcus fulvus",1
19586,"Mx f364",,0,"Myxococcus fulvus",1
19587,"Mx f367",,0,"Myxococcus fulvus",1
19588,"Mx f366",,0,"Myxococcus fulvus",1
19589,"Mx f370",,0,"Myxococcus fulvus",1
19594,"Mx f359",,0,"Myxococcus fulvus",1
19597,"Mx f357",,0,"Myxococcus fulvus",1
19603,"Mx f352",,0,"Myxococcus fulvus",1
19604,"Mx f351",,0,"Myxococcus fulvus",1
19605,"Mx f356",,0,"Myxococcus fulvus",1
19606,"Mx f355",,0,"Myxococcus fulvus",1
19607,"Mx f354",,0,"Myxococcus fulvus",1
19610,"Mx f300",,0,"Myxococcus fulvus",1
19611,"Mx f301",,0,"Myxococcus fulvus",1
19612,"Mx f306",,0,"Myxococcus fulvus",1
19613,"Mx f307",,0,"Myxococcus fulvus",1
19614,"Mx f304",,0,"Myxococcus fulvus",1
19615,"Mx f305",,0,"Myxococcus fulvus",1
19616,"Mx f302",,0,"Myxococcus fulvus",1
19617,"Mx f303",,0,"Myxococcus fulvus",1
19620,"Mx f323",,0,"Myxococcus fulvus",1
19621,"Mx f320",,0,"Myxococcus fulvus",1
19622,"Mx f321",,0,"Myxococcus fulvus",1
19623,"Mx f326",,0,"Myxococcus fulvus",1
19624,"Mx f327",,0,"Myxococcus fulvus",1
19626,"Mx f328",,0,"Myxococcus fulvus",1
19627,"Mx f329",,0,"Myxococcus fulvus",1
19632,"Mx f310",,0,"Myxococcus fulvus",1
19635,"Mx f312",,0,"Myxococcus fulvus",1
19637,"Mx f313",,0,"Myxococcus fulvus",1
19638,"Mx f314",,0,"Myxococcus fulvus",1
19639,"Mx f315",,0,"Myxococcus fulvus",1
19640,"Mx f317",,0,"Myxococcus fulvus",1
19641,"Mx f318",,0,"Myxococcus fulvus",1
19642,"Mx f319",,0,"Myxococcus fulvus",1
19776,"Mx f295",,0,"Myxococcus fulvus",1
19777,"Mx f294",,0,"Myxococcus fulvus",1
19778,"Mx f297",,0,"Myxococcus fulvus",1
19779,"Mx f296",,0,"Myxococcus fulvus",1
19781,"Mx f299",,0,"Myxococcus fulvus",1
19782,"Mx f298",,0,"Myxococcus fulvus",1
19823,"Mx f240",,0,"Myxococcus fulvus",1
19824,"Mx f241",,0,"Myxococcus fulvus",1
19825,"Mx f244",,0,"Myxococcus fulvus",1
19826,"Mx f243",,0,"Myxococcus fulvus",1
19827,"Mx f246",,0,"Myxococcus fulvus",1
19828,"Mx f245",,0,"Myxococcus fulvus",1
19830,"Mx f249",,0,"Myxococcus fulvus",1
19836,"Mx f231",,0,"Myxococcus fulvus",1
19837,"Mx f230",,0,"Myxococcus fulvus",1
19838,"Mx f233",,0,"Myxococcus fulvus",1
19839,"Mx f232",,0,"Myxococcus fulvus",1
19840,"Mx f239",,0,"Myxococcus fulvus",1
19841,"Mx f238",,0,"Myxococcus fulvus",1
19842,"Mx f237",,0,"Myxococcus fulvus",1
19845,"Mx f222",,0,"Myxococcus fulvus",1
19846,"Mx f221",,0,"Myxococcus fulvus",1
19847,"Mx f224",,0,"Myxococcus fulvus",1
19848,"Mx f223",,0,"Myxococcus fulvus",1
19849,"Mx f220",,0,"Myxococcus fulvus",1
19850,"Mx f229",,0,"Myxococcus fulvus",1
19851,"Mx f228",,0,"Myxococcus fulvus",1
19852,"Mx f213",,0,"Myxococcus fulvus",1
19853,"Mx f212",,0,"Myxococcus fulvus",1
19854,"Mx f211",,0,"Myxococcus fulvus",1
19855,"Mx f210",,0,"Myxococcus fulvus",1
19856,"Mx f219",,0,"Myxococcus fulvus",1
19857,"Mx f217",,0,"Myxococcus fulvus",1
19858,"Mx f215",,0,"Myxococcus fulvus",1
19859,"Mx f290",,0,"Myxococcus fulvus",1
19860,"Mx f293",,0,"Myxococcus fulvus",1
19861,"Mx f283",,0,"Myxococcus fulvus",1
19862,"Mx f284",,0,"Myxococcus fulvus",1
19863,"Mx f285",,0,"Myxococcus fulvus",1
19864,"Mx f286",,0,"Myxococcus fulvus",1
19865,"Mx f287",,0,"Myxococcus fulvus",1
19866,"Mx f289",,0,"Myxococcus fulvus",1
19867,"Mx f282",,0,"Myxococcus fulvus",1
19868,"Mx f281",,0,"Myxococcus fulvus",1
19869,"Mx f280",,0,"Myxococcus fulvus",1
19870,"Mx f275",,0,"Myxococcus fulvus",1
19871,"Mx f272",,0,"Myxococcus fulvus",1
19872,"Mx f273",,0,"Myxococcus fulvus",1
19874,"Mx f278",,0,"Myxococcus fulvus",1
19875,"Mx f279",,0,"Myxococcus fulvus",1
19876,"Mx f276",,0,"Myxococcus fulvus",1
19877,"Mx f277",,0,"Myxococcus fulvus",1
19878,"Mx f270",,0,"Myxococcus fulvus",1
19879,"Mx f269",,0,"Myxococcus fulvus",1
19880,"Mx f265",,0,"Myxococcus fulvus",1
19881,"Mx f266",,0,"Myxococcus fulvus",1
19882,"Mx f267",,0,"Myxococcus fulvus",1
19883,"Mx f268",,0,"Myxococcus fulvus",1
19884,"Mx f262",,0,"Myxococcus fulvus",1
19885,"Mx f263",,0,"Myxococcus fulvus",1
19886,"Mx f264",,0,"Myxococcus fulvus",1
19887,"Mx f260",,0,"Myxococcus fulvus",1
19892,"Mx f259",,0,"Myxococcus fulvus",1
19893,"Mx f257",,0,"Myxococcus fulvus",1
19895,"Mx f254",,0,"Myxococcus fulvus",1
19896,"Mx f255",,0,"Myxococcus fulvus",1
19897,"Mx f252",,0,"Myxococcus fulvus",1
19898,"Mx f253",,0,"Myxococcus fulvus",1
19899,"Mx f251",,0,"Myxococcus fulvus",1
19965,"Mx f209",,0,"Myxococcus fulvus",1
19967,"Mx f207",,0,"Myxococcus fulvus",1
19968,"Mx f208",,0,"Myxococcus fulvus",1
19969,"Mx f201",,0,"Myxococcus fulvus",1
20011,"Mx f3253",,0,"Myxococcus fulvus",1
20153,"Mx f188",,0,"Myxococcus fulvus",1
20156,"Mx f194",,0,"Myxococcus fulvus",1
20181,"Mx f571",,0,"Myxococcus fulvus",1
20191,"Mx f542",,0,"Myxococcus fulvus",1
20192,"Mx f543",,0,"Myxococcus fulvus",1
20202,"Mx f536",,0,"Myxococcus fulvus",1
20228,"Mx f508",,0,"Myxococcus fulvus",1
20229,"Mx f509",,0,"Myxococcus fulvus",1
20246,"Mx f506",,0,"Myxococcus fulvus",1
20247,"Mx f505",,0,"Myxococcus fulvus",1
20248,"Mx f504",,0,"Myxococcus fulvus",1
20249,"Mx f503",,0,"Myxococcus fulvus",1
20250,"Mx f502",,0,"Myxococcus fulvus",1
20251,"Mx f501",,0,"Myxococcus fulvus",1
20267,"Mx f521",,0,"Myxococcus fulvus",1
20271,"Mx f523",,0,"Myxococcus fulvus",1
20272,"Mx f522",,0,"Myxococcus fulvus",1
20273,"Mx f528",,0,"Myxococcus fulvus",1
20274,"Mx f527",,0,"Myxococcus fulvus",1
20290,"Mx f510",,0,"Myxococcus fulvus",1
20292,"Mx f512",,0,"Myxococcus fulvus",1
20293,"Mx f511",,0,"Myxococcus fulvus",1
20294,"Mx f514",,0,"Myxococcus fulvus",1
20295,"Mx f513",,0,"Myxococcus fulvus",1
20296,"Mx f518",,0,"Myxococcus fulvus",1
21437,"Mx f69",,0,"Myxococcus fulvus",1
21481,"Mx f27",,0,"Myxococcus fulvus",1
21483,"Mx f20",,0,"Myxococcus fulvus",1
21484,"Mx f23",,0,"Myxococcus fulvus",1
21485,"Mx f24",,0,"Myxococcus fulvus",1
21486,"Mx f21",,0,"Myxococcus fulvus",1
21487,"Mx f14",,0,"Myxococcus fulvus",1
21488,"Mx f19",,0,"Myxococcus fulvus",1
21490,"Mx f12",,0,"Myxococcus fulvus",1
21491,"Mx f47",,0,"Myxococcus fulvus",1
21492,"Mx f41",,0,"Myxococcus fulvus",1
21493,"Mx f40",,0,"Myxococcus fulvus",1
21494,"Mx f36",,0,"Myxococcus fulvus",1
21495,"Mx f38",,0,"Myxococcus fulvus",1
21499,"Mx f32",,0,"Myxococcus fulvus",1
21501,"Mx f35",,0,"Myxococcus fulvus",1
21502,"Mx f31",,0,"Myxococcus fulvus",1
22592,"Cc m5",,0,"Corallococcus macrosporus",1
10096,"Mx s8","DSM 14675, JCM 12634",1,"Myxococcus stipitatus",1
10098,"Mx s2","DSM 14700",0,"Myxococcus stipitatus",1
10101,"Mx s70","DSM 52202",0,"Myxococcus stipitatus",1
10102,"Mx s71","DSM 52203",0,"Myxococcus stipitatus",1
10104,"Mx s4","DSM 52151",0,"Myxococcus stipitatus",1
10106,"Mx s6","DSM 52153",0,"Myxococcus stipitatus",1
10107,"Mx s12","DSM 52155",0,"Myxococcus stipitatus",1
10109,"Mx s14","DSM 52157",0,"Myxococcus stipitatus",1
10110,"Mx s15","DSM 52158",0,"Myxococcus stipitatus",1
10112,"Mx s17","DSM 52160",0,"Myxococcus stipitatus",1
10113,"Mx s18","DSM 52161",0,"Myxococcus stipitatus",1
10114,"Mx s19","DSM 52162",0,"Myxococcus stipitatus",1
10115,"Mx s20","DSM 52163",0,"Myxococcus stipitatus",1
10119,"Mx s26","DSM 52167",0,"Myxococcus stipitatus",1
10120,"Mx s27","DSM 52168",0,"Myxococcus stipitatus",1
10121,"Mx s28","DSM 52169",0,"Myxococcus stipitatus",1
10122,"Mx s29","DSM 52170",0,"Myxococcus stipitatus",1
10123,"Mx s30","DSM 52171",0,"Myxococcus stipitatus",1
10125,"Mx s32","DSM 52173",0,"Myxococcus stipitatus",1
10126,"Mx s33","DSM 52174",0,"Myxococcus stipitatus",1
10127,"Mx s34","DSM 52175",0,"Myxococcus stipitatus",1
10128,"Mx s35","DSM 52176",0,"Myxococcus stipitatus",1
10129,"Mx s36","DSM 52177",0,"Myxococcus stipitatus",1
10131,"Mx s38","DSM 52179",0,"Myxococcus stipitatus",1
10132,"Mx s42","DSM 52180",0,"Myxococcus stipitatus",1
10133,"Mx s43","DSM 52181",0,"Myxococcus stipitatus",1
10134,"Mx s44","DSM 52182",0,"Myxococcus stipitatus",1
10135,"Mx s45","DSM 52183",0,"Myxococcus stipitatus",1
10136,"Mx s46","DSM 52184",0,"Myxococcus stipitatus",1
10137,"Mx s47","DSM 52185",0,"Myxococcus stipitatus",1
10138,"Mx s50","DSM 52186",0,"Myxococcus stipitatus",1
10139,"Mx s52","DSM 52187",0,"Myxococcus stipitatus",1
10140,"Mx s53","DSM 52188",0,"Myxococcus stipitatus",1
10141,"Mx s54","DSM 52189",0,"Myxococcus stipitatus",1
10142,"Mx s55","DSM 52190",0,"Myxococcus stipitatus",1
10143,"Mx s56","DSM 52191",0,"Myxococcus stipitatus",1
10144,"Mx s57","DSM 52192",0,"Myxococcus stipitatus",1
10145,"Mx s58","DSM 52193",0,"Myxococcus stipitatus",1
10146,"Mx s59","DSM 52194",0,"Myxococcus stipitatus",1
10147,"Mx s60","DSM 52195",0,"Myxococcus stipitatus",1
10148,"Mx s61","DSM 52196",0,"Myxococcus stipitatus",1
10149,"Mx s62","DSM 52197",0,"Myxococcus stipitatus",1
10150,"Mx s63","DSM 52198",0,"Myxococcus stipitatus",1
10151,"Mx s65","DSM 52199",0,"Myxococcus stipitatus",1
10152,"Mx s76","DSM 52204",0,"Myxococcus stipitatus",1
10153,"Mx s78","DSM 52205",0,"Myxococcus stipitatus",1
10154,"Mx s80","DSM 52206",0,"Myxococcus stipitatus",1
10155,"Mx s81","DSM 52207",0,"Myxococcus stipitatus",1
10156,"Mx s82","DSM 52208",0,"Myxococcus stipitatus",1
10157,"Mx s84","DSM 52209",0,"Myxococcus stipitatus",1
10158,"Mx s85","DSM 52210",0,"Myxococcus stipitatus",1
10159,"Mx s86","DSM 52211",0,"Myxococcus stipitatus",1
10160,"Mx s88","DSM 52213",0,"Myxococcus stipitatus",1
10162,"Mx s92","DSM 52215",0,"Myxococcus stipitatus",1
10163,"Mx s93","DSM 52216",0,"Myxococcus stipitatus",1
10165,"Mx s95","DSM 52218",0,"Myxococcus stipitatus",1
10167,"Mx s83","DSM 52536",0,"Myxococcus stipitatus",1
18188,"Mx s72",,0,"Myxococcus stipitatus",1
20556,"Mx s39",,0,"Myxococcus stipitatus",1
20558,"Mx s41",,0,"Myxococcus stipitatus",1
20590,"Mx s49",,0,"Myxococcus stipitatus",1
20592,"Mx s48",,0,"Myxococcus stipitatus",1
20595,"Mx s51",,0,"Myxococcus stipitatus",1
21407,"Mx s9",,0,"Myxococcus stipitatus",1
21571,"Mx s91",,0,"Myxococcus stipitatus",1
21577,"Mx s90",,0,"Myxococcus stipitatus",1
21612,"Mx s66",,0,"Myxococcus stipitatus",1
21615,"Mx s68",,0,"Myxococcus stipitatus",1
21617,"Mx s74",,0,"Myxococcus stipitatus",1
21619,"Mx s73",,0,"Myxococcus stipitatus",1
21621,"Mx s75",,0,"Myxococcus stipitatus",1
21634,"Mx s79",,0,"Myxococcus stipitatus",1
21637,"Mx s77",,0,"Myxococcus stipitatus",1
9806,"Mx v115","DSM 52291",0,"Myxococcus virescens",1
9807,"Mx v116","DSM 52292",0,"Myxococcus virescens",1
9808,"Mx v117","DSM 52293",0,"Myxococcus virescens",1
9809,"Mx v118","DSM 52294",0,"Myxococcus virescens",1
9810,"Mx v119","DSM 52295",0,"Myxococcus virescens",1
9811,"Mx v1","DSM 52219",0,"Myxococcus virescens",1
9812,"Mx v2","DSM 52220",0,"Myxococcus virescens",1
9813,"Mx v4","DSM 52221",0,"Myxococcus virescens",1
9814,"Mx v5","DSM 52222",0,"Myxococcus virescens",1
9817,"Mx v8","DSM 52225",0,"Myxococcus virescens",1
9818,"Mx v9","DSM 52226",0,"Myxococcus virescens",1
9819,"Mx v10","DSM 52227",0,"Myxococcus virescens",1
9821,"Mx v12","DSM 52229",0,"Myxococcus virescens",1
9823,"Mx v14","DSM 52231",0,"Myxococcus virescens",1
9824,"Mx v15","DSM 52232",0,"Myxococcus virescens",1
9826,"Mx v47","DSM 52234",0,"Myxococcus virescens",1
9827,"Mx v49","DSM 52235",0,"Myxococcus virescens",1
9831,"Mx v53","DSM 52239",0,"Myxococcus virescens",1
9832,"Mx v54","DSM 52240",0,"Myxococcus virescens",1
9834,"Mx v56","DSM 52242",0,"Myxococcus virescens",1
9835,"Mx v57","DSM 52243",0,"Myxococcus virescens",1
9836,"Mx v58","DSM 52244",0,"Myxococcus virescens",1
9838,"Mx v60","DSM 52246",0,"Myxococcus virescens",1
9839,"Mx v61","DSM 52247",0,"Myxococcus virescens",1
9842,"Mx v65","DSM 52250",0,"Myxococcus virescens",1
9844,"Mx v67","DSM 52252",0,"Myxococcus virescens",1
9845,"Mx v68","DSM 52253",0,"Myxococcus virescens",1
9847,"Mx v70","DSM 52255",0,"Myxococcus virescens",1
9848,"Mx v71","DSM 52256",0,"Myxococcus virescens",1
9849,"Mx v72","DSM 52257",0,"Myxococcus virescens",1
9850,"Mx v74","DSM 52258",0,"Myxococcus virescens",1
9851,"Mx v75","DSM 52259",0,"Myxococcus virescens",1
9852,"Mx v76","DSM 52260",0,"Myxococcus virescens",1
9853,"Mx v77","DSM 52261",0,"Myxococcus virescens",1
9856,"Mx v80","DSM 52264",0,"Myxococcus virescens",1
9857,"Mx v81","DSM 52265",0,"Myxococcus virescens",1
9860,"Mx v85","DSM 52268",0,"Myxococcus virescens",1
9861,"Mx v86","DSM 52269",0,"Myxococcus virescens",1
9862,"Mx v87","DSM 52270",0,"Myxococcus virescens",1
9863,"Mx v88","DSM 52271",0,"Myxococcus virescens",1
9865,"Mx v90","DSM 52273",0,"Myxococcus virescens",1
9867,"Mx v92","DSM 52275",0,"Myxococcus virescens",1
9868,"Mx v93","DSM 52276",0,"Myxococcus virescens",1
9869,"Mx v94","DSM 52277",0,"Myxococcus virescens",1
9870,"Mx v95","DSM 52278",0,"Myxococcus virescens",1
9875,"Mx v103","DSM 52283",0,"Myxococcus virescens",1
9876,"Mx v104","DSM 52284",0,"Myxococcus virescens",1
9877,"Mx v105","DSM 52285",0,"Myxococcus virescens",1
9878,"Mx v106","DSM 52286",0,"Myxococcus virescens",1
9879,"Mx v111","DSM 52287",0,"Myxococcus virescens",1
9880,"Mx v112","DSM 52288",0,"Myxococcus virescens",1
9881,"Mx v113","DSM 52289",0,"Myxococcus virescens",1
9882,"Mx v114","DSM 52290",0,"Myxococcus virescens",1
9883,"Mx v120","DSM 52296",0,"Myxococcus virescens",1
9884,"Mx v121","DSM 52297",0,"Myxococcus virescens",1
9887,"Mx v128","DSM 52300",0,"Myxococcus virescens",1
9888,"Mx v129","DSM 52301",0,"Myxococcus virescens",1
9889,"Mx v130","DSM 52302",0,"Myxococcus virescens",1
9890,"Mx v131","DSM 52303",0,"Myxococcus virescens",1
9894,"Mx v138","DSM 52307",0,"Myxococcus virescens",1
9895,"Mx v139","DSM 52308",0,"Myxococcus virescens",1
9897,"Mx v142","DSM 52310",0,"Myxococcus virescens",1
9898,"Mx v143","DSM 52311",0,"Myxococcus virescens",1
9899,"Mx v145","DSM 52312",0,"Myxococcus virescens",1
9900,"Mx v146","DSM 52313",0,"Myxococcus virescens",1
9901,"Mx v148","DSM 52314",0,"Myxococcus virescens",1
9904,"Mx v151","DSM 52317",0,"Myxococcus virescens",1
9905,"Mx v152","DSM 52318",0,"Myxococcus virescens",1
9906,"Mx v153","DSM 52319",0,"Myxococcus virescens",1
9907,"Mx v154","DSM 52320",0,"Myxococcus virescens",1
9908,"Mx v155","DSM 52321",0,"Myxococcus virescens",1
9909,"Mx v156","DSM 52322",0,"Myxococcus virescens",1
9910,"Mx v157","DSM 52323",0,"Myxococcus virescens",1
9911,"Mx v158","DSM 52324",0,"Myxococcus virescens",1
9912,"Mx v160","DSM 52325",0,"Myxococcus virescens",1
9913,"Mx v161","DSM 52326",0,"Myxococcus virescens",1
9914,"Mx v162","DSM 52327",0,"Myxococcus virescens",1
9915,"Mx v163","DSM 52328",0,"Myxococcus virescens",1
9916,"Mx v164","DSM 52329",0,"Myxococcus virescens",1
9917,"Mx v165","DSM 52330",0,"Myxococcus virescens",1
9918,"Mx v166","DSM 52331",0,"Myxococcus virescens",1
9919,"Mx v167","DSM 52332",0,"Myxococcus virescens",1
9920,"Mx v168","DSM 52333",0,"Myxococcus virescens",1
9921,"Mx v169","DSM 52334",0,"Myxococcus virescens",1
9922,"Mx v170","DSM 52335",0,"Myxococcus virescens",1
9923,"Mx v171","DSM 52336",0,"Myxococcus virescens",1
9924,"Mx v172","DSM 52337",0,"Myxococcus virescens",1
9925,"Mx v174","DSM 52338",0,"Myxococcus virescens",1
9926,"Mx v179","DSM 52339",0,"Myxococcus virescens",1
9927,"Mx v182","DSM 52340",0,"Myxococcus virescens",1
9928,"Mx v183","DSM 52341",0,"Myxococcus virescens",1
9929,"Mx v184","DSM 52342",0,"Myxococcus virescens",1
9930,"Mx v185","DSM 52343",0,"Myxococcus virescens",1
9931,"Mx v186","DSM 52344",0,"Myxococcus virescens",1
9932,"Mx v187","DSM 52345",0,"Myxococcus virescens",1
9933,"Mx v188","DSM 52346",0,"Myxococcus virescens",1
9934,"Mx v189","DSM 52347",0,"Myxococcus virescens",1
9935,"Mx v190","DSM 52348",0,"Myxococcus virescens",1
9936,"Mx v191","DSM 52349",0,"Myxococcus virescens",1
9937,"Mx v192","DSM 52350",0,"Myxococcus virescens",1
9938,"Mx v193","DSM 52351",0,"Myxococcus virescens",1
9939,"Mx v194","DSM 52352",0,"Myxococcus virescens",1
9940,"Mx v195","DSM 52353",0,"Myxococcus virescens",1
9941,"Mx v196","DSM 52354",0,"Myxococcus virescens",1
9942,"Mx v197","DSM 52355",0,"Myxococcus virescens",1
9943,"Mx v198","DSM 52356",0,"Myxococcus virescens",1
9944,"Mx v258","DSM 52357",0,"Myxococcus virescens",1
9945,"Mx v259","DSM 52358",0,"Myxococcus virescens",1
9946,"Mx v260","DSM 52359",0,"Myxococcus virescens",1
9947,"Mx v261","DSM 52360",0,"Myxococcus virescens",1
9948,"Mx v263","DSM 52362",0,"Myxococcus virescens",1
9949,"Mx v264","DSM 52363",0,"Myxococcus virescens",1
9979,"Mx v73","DSM 52566",0,"Myxococcus virescens",1
9980,"Mx v134","DSM 52567",0,"Myxococcus virescens",1
18189,"Mx v200",,0,"Myxococcus virescens",1
18190,"Mx v224",,0,"Myxococcus virescens",1
21156,"Mx v99",,0,"Myxococcus virescens",1
21168,"Mx v62",,0,"Myxococcus virescens",1
22277,"Mx v199",,0,"Myxococcus virescens",1
22288,"Mx v177",,0,"Myxococcus virescens",1
22289,"Mx v178",,0,"Myxococcus virescens",1
22290,"Mx v173",,0,"Myxococcus virescens",1
22291,"Mx v175",,0,"Myxococcus virescens",1
22292,"Mx v176",,0,"Myxococcus virescens",1
22293,"Mx v181",,0,"Myxococcus virescens",1
22294,"Mx v180",,0,"Myxococcus virescens",1
22358,"Mx v202",,0,"Myxococcus virescens",1
22359,"Mx v201",,0,"Myxococcus virescens",1
22360,"Mx v209",,0,"Myxococcus virescens",1
22361,"Mx v208",,0,"Myxococcus virescens",1
22362,"Mx v207",,0,"Myxococcus virescens",1
22363,"Mx v206",,0,"Myxococcus virescens",1
22364,"Mx v205",,0,"Myxococcus virescens",1
22365,"Mx v204",,0,"Myxococcus virescens",1
22366,"Mx v203",,0,"Myxococcus virescens",1
22388,"Mx v247",,0,"Myxococcus virescens",1
22390,"Mx v248",,0,"Myxococcus virescens",1
22392,"Mx v249",,0,"Myxococcus virescens",1
22395,"Mx v243",,0,"Myxococcus virescens",1
22397,"Mx v244",,0,"Myxococcus virescens",1
22398,"Mx v245",,0,"Myxococcus virescens",1
22399,"Mx v246",,0,"Myxococcus virescens",1
22401,"Mx v240",,0,"Myxococcus virescens",1
22402,"Mx v241",,0,"Myxococcus virescens",1
22403,"Mx v242",,0,"Myxococcus virescens",1
22420,"Mx v238",,0,"Myxococcus virescens",1
22422,"Mx v239",,0,"Myxococcus virescens",1
22424,"Mx v236",,0,"Myxococcus virescens",1
22426,"Mx v237",,0,"Myxococcus virescens",1
22427,"Mx v234",,0,"Myxococcus virescens",1
22428,"Mx v235",,0,"Myxococcus virescens",1
22429,"Mx v232",,0,"Myxococcus virescens",1
22430,"Mx v230",,0,"Myxococcus virescens",1
22432,"Mx v231",,0,"Myxococcus virescens",1
22439,"Mx v225",,0,"Myxococcus virescens",1
22441,"Mx v226",,0,"Myxococcus virescens",1
22443,"Mx v227",,0,"Myxococcus virescens",1
22445,"Mx v228",,0,"Myxococcus virescens",1
22447,"Mx v229",,0,"Myxococcus virescens",1
22452,"Mx v220",,0,"Myxococcus virescens",1
22453,"Mx v221",,0,"Myxococcus virescens",1
22454,"Mx v222",,0,"Myxococcus virescens",1
22455,"Mx v223",,0,"Myxococcus virescens",1
22468,"Mx v216",,0,"Myxococcus virescens",1
22470,"Mx v217",,0,"Myxococcus virescens",1
22472,"Mx v214",,0,"Myxococcus virescens",1
22474,"Mx v215",,0,"Myxococcus virescens",1
22478,"Mx v218",,0,"Myxococcus virescens",1
22480,"Mx v219",,0,"Myxococcus virescens",1
22484,"Mx v212",,0,"Myxococcus virescens",1
22486,"Mx v213",,0,"Myxococcus virescens",1
22487,"Mx v210",,0,"Myxococcus virescens",1
22488,"Mx v211",,0,"Myxococcus virescens",1
22535,"Mx v253",,0,"Myxococcus virescens",1
22536,"Mx v252",,0,"Myxococcus virescens",1
22537,"Mx v251",,0,"Myxococcus virescens",1
22538,"Mx v250",,0,"Myxococcus virescens",1
22539,"Mx v257",,0,"Myxococcus virescens",1
22540,"Mx v256",,0,"Myxococcus virescens",1
22541,"Mx v255",,0,"Myxococcus virescens",1
22542,"Mx v254",,0,"Myxococcus virescens",1
22808,"Mx v107",,0,"Myxococcus virescens",1
22811,"Mx v109",,0,"Myxococcus virescens",1
22827,"Mx v124",,0,"Myxococcus virescens",1
22829,"Mx v125",,0,"Myxococcus virescens",1
22842,"Mx v110",,0,"Myxococcus virescens",1
22861,"Mx v140",,0,"Myxococcus virescens",1
22862,"Mx v144",,0,"Myxococcus virescens",1
22863,"Mx v147",,0,"Myxococcus virescens",1
22872,"Mx v135",,0,"Myxococcus virescens",1
9981,"Mx x1","DSM 435",0,"Myxococcus xanthus",1
9985,"Mx x1","DSM 52364",0,"Myxococcus xanthus",1
9986,"Mx x2","DSM 52365",0,"Myxococcus xanthus",1
9987,"Mx x4","DSM 52366",0,"Myxococcus xanthus",1
9988,"Mx x5","DSM 52367",0,"Myxococcus xanthus",1
9989,"Mx x6","DSM 52368",0,"Myxococcus xanthus",1
